file,start,end,predicted
audio/2QShGnPuVjQ.wav,376.1,405.8,građani srbi je sada mogu slobodno da putuju po europi i više ima tih prijateljskih kontakata između srba i građana drugih zemalja europa naročito što se tiče mlade generacijei čini mi se da je to tr također zbog toga što veći broj
audio/2QShGnPuVjQ.wav,405.8,428.4,stranaca također dolazi sada u srbiju npr na festivale n na exit veliki broj ljudi iz moje zemlje  i zemgljske dolazi u srbiju i se vraćaju u srbij upitam sada jedna vrloaktualna tema  u srbije
audio/2QShGnPuVjQ.wav,428.4,455.7,pitanje su i pretnje medijima odnosno postoje pritici na medije i u svojim izvještajima brojne međunarodne institucije organizacije upozoravaju na ogromnu zavisnost lokalnih medija od javnih budžeta odnosno od novce koje daju predsjednici opštine gradonačelnici brojni direktor javnih produzeća i to ja mislim da ne sumnjivo utječu na njih uređivačku politiku a ti mine informiaje građana kako gleda delegacije eu na taj problem
audio/2QShGnPuVjQ.wav,455.7,485.3,mi smo shvatili pre2e 34 godine da bi trebalo da se usvoji u srbiji nova medijska strategija i delegacija eu je radila u tom pravcu i oeps npr organizacije eurose bezmenosti
audio/2QShGnPuVjQ.wav,485.3,512.5,mnogo je mnogo je bilo organizacija koja su shvatile ozbiljnost problema oko medijske steneu srbiji i jedan od o veomabitnih aspekata u tome jeste financirani medija i medijskih kućas
audio/2QShGnPuVjQ.wav,512.5,535.9,zbog toga sam veama zadovoljan time što je vlada republike srbije sada usvojela novu medijsku strategiju došlo je do cijelog niza javnih rasprava na ovu tema uključujući u
audio/2QShGnPuVjQ.wav,535.9,564.7,ovdje unišću i rezultat ti svih tih rasprava jeste jedan set tri zakona o javnom informisanju o elektromscim medijima o javnim servisima mi kao u ovom slučaju europska komisija mi smo dobili prva dva
audio/2QShGnPuVjQ.wav,564.7,590.1,zakona  razmatran je čekamo sada treći i ubeđen sam u to što što će to biti jedan od najvećih prioriteta za novu vladu i naravno da će to biti što se tiče financiranja mislim da će to
audio/2QShGnPuVjQ.wav,590.1,612.9,iti da se to tiče ne samo financiranje na nacionalnom nivoo već i također na lokalnom nivou na lokalnom nivo u kada ste pomenuli problem informisanja jedan od najvećih problema jedan od kamenas poticanja je formiranje tzv regionalnih javnih servisa
audio/2QShGnPuVjQ.wav,612.9,641.8,koji trenutno postoje lokalni mediji koji su u vlasništvu gradova ili opština a sada se govori o formiranju regionalnih javnih servisa koji bi bili također u državno vlasništvu ali u malo izmijenjenoj nekoj formi kakav je tu stav delegacije bi jebila je reći o formiranju tzv regionalnih servisa tako rasprava
audio/2QShGnPuVjQ.wav,641.8,671.0,naravno da je to veliki izazov ako želite da imate ne samo jedan ili drugi javni servis već takođe javni servis na regionalnom nivou treba da nađeš neki održiv način daa se to financira nisam siguran ka
audio/2QShGnPuVjQ.wav,671.0,700.4,kkako će biti rješenije prema ovim novim zakonom nismo dobili još nacrtog zakona ali ključna stvar će biti održivostali u svakom slučaju ako je rijeć o javnom financiranju javnih servisa javnih medijaa
audio/2QShGnPuVjQ.wav,700.4,729.3,ključno će biti transparentnost tog financiranja i treba da se nađe način da se obesperita ta  potrebna transparentnost dobravomo da se vratimo konkretno na jug srbije često kada se ovde po mene eu i pristupanje srbije eu građani znaju da pitaju šta mi imamo od toga
audio/2QShGnPuVjQ.wav,729.3,758.9,kako vi objašnjavate građanima eto konkretno juga srbije šta jug srbije može da očekuje od tog procesa pridruživanja srbije eu mislim da je prvo što želim da istaknem mjeste to štosrbija srbije kao cela zemlja je izrazila i želju i da postane azemlje članica euopske unije
audio/2QShGnPuVjQ.wav,758.9,787.4,i sada smo ušli u novu fazu tih odnosa započeli smo zvanične pregovore 21. januara i u okviru tih pregovora na početku želimo da se bavimo izazovima pravosuđa fundamentalnih ljudskih prava
audio/2QShGnPuVjQ.wav,787.4,817.0,borbom protiv korupcije borbom protiv diskriminacije i mislim da je jasno to što napredak u svim ovim oblastima se tiče svih građana srbije ne samo u beogradu ili u vojvodini već također u nišu i na jugu srbije mislim da je to suština
audio/2QShGnPuVjQ.wav,817.0,842.5,naravno da će eu također da nastaviti sa programima saradnje  pomoći za srbiju mi smo već izdvojili tokomi
audio/2QShGnPuVjQ.wav,842.8,870.3,možda 1315 do 15 godina više od 25 milijardi eura za srbiju sada ćemo u ovoj novoj fazi ćemo nastaviti sa ovim našim programima prije svega želimo da podržimo napore srbije u vezi sa
audio/2QShGnPuVjQ.wav,870.3,900.1,pregovorima da dođe do uspjeha u ovim pregovorima ovo će biti najriorete pravac na jugu srbije u okviru tih programa a sam danas bio na svećnosti u vezi sa velikim programom eu progres više od
audio/2QShGnPuVjQ.wav,900.1,925.4,17 milijuna eura smo izdvojili za različite programe na jugu i na jugo zakate u srbije mi smo sada izjavili ja sam izjavio danas da ćemo nastaviti sa sličnim programima u većem broju opšćina na jugu srbije
audio/2QShGnPuVjQ.wav,925.4,952.8,samo za kraj kratko jedno pitanje kako komentarišete vi čestu priču političara da se mnoge stvari rade zbog euoe  a ne zbog samih građana da li to rade da bi opravdali možda očekivanja europskih političara ili da bi se možda dodvoravali građanima želim da vam kažem da je eu najveći donator u srbiji daleko
audio/2QShGnPuVjQ.wav,952.8,981.8,najveći donator kao što sam rekao  više od  25 milijardi eura tokom jedne decenije i tako će biti i tokom sljedećeg perioda mi želimo da nastavim posvećeni smo proširenju europske unije
audio/2QShGnPuVjQ.wav,981.8,1011.4,mislim da je politika eu bila dosta konsekventna u tome došlo je u decembru do zaključka da se oprevdeli datum za opočinjanje pregovora došlo je do toga sada smo kao što sam rekao sada smo ušli u novu fazu i čini mi se da je eu veoma posvećena mislimo mi to
audio/2QShGnPuVjQ.wav,1011.4,1027.5,proširenjem uključujući naravno srbiju kaokao jedna ključna zemlja u ovom regionu hvala što ste bili nasbila oj emisija 15 minuta ma u ime predrag blagić
audio/tNqDMcz8cho.wav,15.7,43.7,to je stvar koju ne mogu dati toleriše svaka sjednica vlade počinje i završava se pitanjem o kliničkom centru niš izjavio je preključe premijer aleksandar vučić oni najavio da će biti kažnjeni svi koji su odgovorni zato što kasniji završetak radova i otvaranje nove zgrade kliničkog centra gospodine lodovanoviću da li vi kao direktor niškog kliničkog centra osjet ćate odgovornost bilo kakvu za ono što se ovih dana govori u javnosti
audio/tNqDMcz8cho.wav,43.7,72.1,pa naravno doste ćem odgovornost prije svega kao direktor ustanove to je prva stvar druga kao građani niša i treća kao čovjek kao neko tko treba u tom novom klitičkom centru da leći svoju porodicu daselećemo i prijatelji građani niša i građani jugosrbije znam za tu informaciju dobijem od ministra redovinoi od premijera da u zadnjih mnogo sjednica vlade je standardno pitanje kad će biti gotovo ono šošto je klincantr bio u obvezi jeste da
audio/tNqDMcz8cho.wav,72.1,99.3,kao krajnji korisnik dobije ključite ustanove u zadnjih 9 mjeseci svakodnevno  sam na gradilištu sa svim radnicima podrovđačima sa predstavnicima kompanije is koja radi na projektu ministar žalje gospodin lončić je dolazio ja islim nepravno puta ovdje naravno bez novinera i pokušavali smo da što e kaže stvari malo stegnemo i da se završi posao mislim da i ono što je bitno nismo htjeli da premijeru damo informaciju negativno
audio/tNqDMcz8cho.wav,99.3,123.6,u kontekstu da je klin centar gotovo pošto je bila najava i po vašim tekstovima najava će biti gotovo do kraja vaše tekst su bili po vašim izjenia naravno naravno kažem i tu nosim da odgovornosti jer sam se stvarno iskreno radovo i radujući dan danas i mislim ćemo biti gotovo vrlo brzo više vam neću davati termine završat ka ćete mi polo držati se reći ali u svakom slučaju ono što je bitno mi ćemo kao uprava
audio/tNqDMcz8cho.wav,123.6,142.3,se potruditi da pomognemo s naše strane tender za raspisivanje za izgradnju pjecnra raspisala je država prije nekoliko godina tender za nabavku opreme j raspisalo je ministarstvu zdravlja nšd je bio vezan za struku vezan za osteuće same opreme pti ćemo tome kasnije ali
audio/tNqDMcz8cho.wav,142.3,168.7,je bio vezan za to da mi sa naša stranama to smo dali dja će se pravilstruke npr puštimo dlavnag neta dobro kao što ste reklaogi ćemo kasnije ono što me sada zanima kažete da vi nes oste odgovornosti za kašnjenje tko smosi odgovornosti tko je krive prije svega znači ako ugovor zmeđunarodni ako firma koja je dobila posao sklopi ugovor i garan to je da će biti završen posao za prre 3r godine i
audio/tNqDMcz8cho.wav,168.7,198.6,ona je odgovorna za to što nije rađeno to je prva stvar druga stvar što nije završeno druga stvar je pomeni nadzor koji je trebao da tri godine permanentno prati izvođenje radova da signalizira još možda prgodina prek godinu i po dana da nešto kasnije nešto nije dobro jer su s ljudi koji su zabrani ljudi prje svega se iskustvom u takvim projektima i treća stvar to je jedinica za implementaciju projekta ta to je jedinica koja eformirano pri ministarstvu zdravlja još pre mandata ministra lončara
audio/tNqDMcz8cho.wav,198.6,227.3,ona vodi odnosno koordinira to je vodila tanja đorđević tako je znači to jedinica koje kordiniše mkompletan projekatnači konstrukcija izgradnje četiri kliničska centra da vae u kontaktu satanom đorđević ja sam u kontaktu sa svima njima da li tajnje đoržđevići i dalje radi na tome sutue radil ja informaciju nae smenjenjel nemate informaciju da je ona smenjena ili da ju istek ugovora da nije produžen informacije sve koje vam dajem uvijek
audio/tNqDMcz8cho.wav,227.3,252.9,u službenezn na osnovu papira iz ministarstva zdravlja jasno dakle ako mogu da skratim kriva je firma koja j izvodila radove sakašnjene sa druge strane koliko shvata i problem je ubio i u nadzoru koji nije na vrijeme upozorava kažem to je moja mišljenje prije svega kao nekoliko je 9 mjeseci apsolutno aktivno bukuo svako dravnom radilištu iz prostlog razloga što mehanizam koji mi imamo kao država je vrlo jednostavan
audio/tNqDMcz8cho.wav,252.9,274.3,kakav god vi kao privatna ulice kao predreg blagović ili kao vavaša kuća sklopiti ugovor sa nekim postoji kazneni penali ako je kompanija iso prekoračila rok kompaniji u ima penale koje plaća i to sam mala završtitu u roku koji garantuju ugovor ukoliko ne plaća penale pa jer imate informaciju u kome je to roku trebalo da bude završeno dana kada su krenuli radovii
audio/tNqDMcz8cho.wav,274.3,298.6,pa da postim i vas iina ubiću kratak 206. godine je odobren taj kredit 208. gdie ratificaran u skupštini srbije 2013. godine položen kamen temeljac sa ministrkom slavecom đuki denović zbog tada primjećenih stvari koje nisu bile dobre tačnije da to nije bio ni moj posa ni vaš da se nalazi cjeo prostor na
audio/tNqDMcz8cho.wav,298.6,324.6,da kažem očvarnom zemljištu itd dolaskom ministar lončara na funkciju tad je uređeno kontra ploča i sve ostalo što je bilo i u tom periodu za tih šest mjeseci je prihvaćeno da insokompande sa tih šest mjeseci ne računa iz prostorg razloga jer se pavio problem na koji nitko neje računa koji nije bio predviđen projektom kažem projekti su iz 2034 5 da bi 206.. godine bio pokrenut proceso bijenja kredita znači neko mnogo pre
audio/tNqDMcz8cho.wav,324.6,350.5,svih nas je ustanovilo je tamo zemljište stabilno dobro kada su počeli radovi oktobra znači oni su trebali da sve završe zaknusa sa martom mersecom uporno ponavljam jednu stvar zto je kad se završi ovako veliki objekat ili bilo kakav objekat postoji zakonski rok od 60 dana tzv tehničkog prijema samog objekta
audio/tNqDMcz8cho.wav,350.5,379.4,jer nije isto završatak radova na samom objektu i dobijenje obavezne upotrebne dozvole ja bih vas podsjetio da koliko sam direkto skoro 5 godina otvorenrg cenar naš kardiovherugia terapijski blok jasan uvijek svako puta čekao ministar zdravlja ovdje sa upotrebnom dozvolom za taj objekt jasno ali kažete mi sa ministar je pne ministar nego predsjednik vlade je kada je govorio o tome da će svi oodgovorni biti kažnjeni
audio/tNqDMcz8cho.wav,379.4,409.2,komentari sao i da su postojali neki sumnjivi poslovi u cijelom ovom sporu u cijeloj ovoj priči pa kaže kompanija se dogovori sa ljudima iz vlasti da daju najnižu cenu na tenderu a odmah iza toga se napravi aneks o povećanju cena za 8 do 10 milijuna pojasnio je učićovdje pa je on sad govorio o tome da je on spriječio da se to desi ali da je kao posljedica svega toga došlo do cjeđenja
audio/tNqDMcz8cho.wav,409.2,438.9,podizvođakoji ne mogu da isporučet proizvod za tako mali novac za to radovi kase bit će kažnjeni svi koji su učestvovali u tome naravno napeda ja komentari ćem iz cijel premijera poštuvaći nekog jerarhiju ali iako analiziram ovo što vam rekao znači on govori o periodu kada je sklapan ugovor znači ugovor je sklapan to je međunarodni ugovor koji se dobio na tenderu međunarodnom to je jedna stvar kaže on je dodaou da je došlo d promjene vlasti u srbiji pa da on nije dozvolio da se aneks ugovora i ja samukazalo da je znači
audio/tNqDMcz8cho.wav,438.9,452.2,dozvoljeno da se tih šest mjeseci produži zbog toga što smo najviši na poteškoće koje s uočene zbog loše temjerske dokumentacije odnosno projektne dokumentacije i da kao što je rekao premijer da su ljudi iz vlasti
audio/tNqDMcz8cho.wav,452.2,474.0,dogovarali da se napravi posao i sami ste čuli hdli do puta da se za neke objekte u srbiji gdje god ugovori posau za sno nečega pa se onda pojavi 25 neki nepredviđeniji itd radovi tako je naravno praoda to am a konstomu zajedno da je tako ja v m opet ponovljam od kada je predsjednik vlade
audio/tNqDMcz8cho.wav,474.0,494.0,u ekspozeu agusta meta prošle godine rekao da će to prole će biti otvoren klinčkicenatar bukalno za posljedjih 9 mjeseci sam tamo i svako dnevnosno podnosi izvještaj ministru i ukazivali smo na to čak smo i spriječili da se 20 nekog marta pred izbore otvori zgrada su da se pravi zna ne prijam pacijenata nego sji to traž
audio/tNqDMcz8cho.wav,494.0,513.7,nitko nije tražio govorim o rokovima koji su bili mi smo forsirali se to završi u tom predviđenom roku na sugestiju i movig ministara znači na informaciji koju smo dali već je bio pripreepripesu bili tekstovi slike kako u principu premijer otvoran nešto što ustvari nije završen itad ako nešto nije dobro niš ono što sam se trudio izbjegnut tu praksu to je otvaranje nečega više puta
